	en	pl	de	fr	zh	pt	ru	es
Map_2_RedWaters_01	We failed in gaining naval supremacy around the Kuril Islands and northern Japan, which are still under Japanese control. Stay vigilant against enemy forces when sailing here.	Nie udało nam się zdobyć zwierzchnictwa terytorialnego nad Wyspami Kurylskimi, w związku z czym są one nadal kontrolowane przez siły japońskie. Uważaj na wrogów.	Es ist uns nicht gelungen die Gebietshoheit über Kurilen zu gewinnen, deswegen werden sie immer noch durch die japanischen Streitkräfte kontrolliert. Achte auf Feinde.	Nous n'avons pas réussi à obtenir l’autorité territoriale des îles Kouriles et, par conséquent, elles sont toujours contrôlées par les forces japonaises. Faites attention aux ennemis.	我们未能控制千岛群岛周围水域， 那里仍然被日本军队控制， 因此在那里要格外当心。	Não conseguimos tomar posse sobre o território das Ilhas Curilhas, pelo que continuam a ser controladas pelas forças japonesas. Esteja atento aos inimigos.	Нам не удалось добиться территориального контроля над Курильскими островами, поэтому они до сих пор контролируются японскими силами. Остерегайтесь врагов.	No hemos conseguido ganar la supremacía sobre las Islas Kuriles, por lo que siguen siendo controladas por los japoneses. Cuidado con los enemigos.
Map_2_RedWaters_02	The waters arounds the Kuril Islands and northern Japan remain in the control of Japanese forces. Keep an eye out for adversaries in this region.	Nie udało nam się ustanowić dominacji terytorialnej nad Wyspami Kurylskimi, w związku z czym nadal pozostają one pod władzą Japonii. Uważajcie na swoich przeciwników.	Es ist uns nicht gelungen die territoriale Dominanz über Kurilen zu gewinnen, deswegen bleiben sie immer noch unter der Herrschaft Japans. Achtet auf eure Gegner.	Nous n'avons pas réussi à établir une domination territoriale sur les îles Kouriles, et par conséquent, elles sont toujours sous l'autorité du Japon. Faites attention à vos adversaires.	我们无法完全控制千岛群岛， 因此， 它们仍处于日本的统治之下， 留意你的对手。	Não conseguimos dominar o território das Ilhas Curilhas, pelo que continuam a ser controladas pelas forças japonesas. Cuidado com os inimigos.	Нам не удалось установить территориальное господство над Курильскими островами,поэтому они до сих пор остаются под властью Японии. Остерегайтесь своих противников.	No hemos conseguido ganar la supremacía territorial sobre las Islas Kuriles, por lo que siguen siendo controladas por los japoneses. Cuidado con los enemigos.
Map_3_USA_01	The Bering Sea and the Aleutian Island waters are now firmly under our control. Nevertheless, it is impossible to say with certainty whether or not enemy forces might still be lurking there.	Morze Beringa i Aleuty są teraz pod naszą kontrolą. Nie można jednak z całą pewnością stwierdzić, czy gdzieś w tym rejonie nie czają się jednostki wroga. Uważaj.	Das Beringmeer und die Aleuten sind jetzt unter unserer Kontrolle. Man kann aber nicht eindeutig feststellen, ob es hier irgendwo in der Region feindliche Einheiten gibt. Sei achtsam.	La mer de Béring et les Aléoutiennes se trouvent maintenant sous notre contrôle. Cependant, nous ne pouvons pas affirmer si des unités ennemies ne se cachent quelque part dans cette zone. Soyez prudent.	白令海和阿留申群岛现在在我们的控制之下。 但是， 我们仍无法确定该区域某处是否潜伏着敌方军队， 因此要小心。	O Mar de Bering e as Aleutas estão agora sob o nosso controlo. No entanto, não podemos dizer que não haja unidades inimigas na região. Tenha cuidado.	Берингово море и Алеутские острова теперь под нашим контролем. Однако нельзя с уверенностью сказать, не притаились ли где-то в этом районе единицы врага. Будьте осторожны.	El mar de Bering y las islas Aleutianas están bajo su control. No podemos decir, sin embargo, que en las proximidades no hay ninguna unidades del enemigo. Tenga cuidado.
Map_3_USA_02	We gained control of the Bering Sea and the marine areas around the Aleutians—however, we cannot guarantee the absence of hostile forces there. Always keep an eye out.	Mamy teraz kontrolę nad Morzem Beringa i Wyspami Aleuckimi. Trudno jednak z całą pewnością stwierdzić, że w tym regionie nie ukrywają się żadne oddziały wroga. Należy zachować czujność.	Wir haben jetzt Kontrolle über das Beringmeer und die Aleuten. Man kann aber nicht sicher sein, dass sich in der Region keine feindlichen Einheiten verstecken. Man soll wachsam bleiben.	Nous avons maintenant le contrôle de la mer de Béring et des îles Aléoutiennes. Cependant, il est difficile d'affirmer si aucune troupe ennemie ne se cache quelque part dans cette région. Restez prudent	虽然我们现在控制了白令海和阿留申群岛， 但是很难肯定地说该地区没有敌军藏匿其中， 请多留意。	Agora temos controlo sobre o Mar de Bering e as Ilhas Aleutas. No entanto, é difícil dizer que na região não haja tropas inimigas. É preciso manter cuidado.	Мы взяли под контроль Берингово море и Алеутские острова. Однако трудно с уверенностью сказать, что в этом регионе не укрываются единицы врага. Будьте бдительны.	Ahora tenemos control sobre el mar de Bering y las islas Aleutianas. Sin embargo, es difícil decir que en la región no se esconde ningún grupo enemigo. Hay que mantener cuidado.
Map_3_RedWaters_01	The Bering Sea and the Aleutian Island waters remain under Japanese control—at least for the time being. Our operations in this region will be exposed to great danger, so be on your guard.	Morze Beringa i Aleuty pozostają pod kontrolą Japonii, przynajmniej na razie. Nasze działania w tym regionie są narażone na wielkie niebezpieczeństwo, więc miejcie się na baczności.	Das Beringmeer und die Aleuten bleiben unter Kontrolle Japans, zumindest vorläufig. Unsere Aktivitäten in dieser Region sind gefährdet, deswegen sollt ihr wachsam sein.	La mer de Béring et les Aléoutiennes restent sous le contrôle japonais, du moins pour le moment. Nos opérations dans cette région sont exposées à un grand danger, alors soyez vigilants.	白令海和阿留申群岛仍处于日本控制之下， 至少目前如此。 我们在该地区的行动面临巨大危险， 因此请保持警惕。	O Mar de Bering e as Aleutas permanecem sob o controlo japonês, pelo menos até agora. As nossas operações na região correm um grande risco. Tenha cuidado.	Берингово море и Алеутские острова остаются под контролем Японии, как минимум пока. Наши действия в этом регионе очень не безопасны, так что будьте начеку.	El mar de Bering y las islas Aleutianas permanecen bajo el control japonés, por lo menos de momento. Nuestras actividades en la región están en un gran peligro, entonces tengan cuidado.
Map_3_RedWaters_02	Japanese forces still retain control of the Bering Sea and the marine areas near the Aleutian Islands. Our actions there will be extremely dangerous—so keep your guard up.	Na razie Japonia zachowuje kontrolę nad Morzem Beringa i Wyspami Aleuckimi. Nasze działania w tym regionie są narażone na niebezpieczeństwo, więc miejcie się na baczności.	Japan hat immer noch Kontrolle über das Beringmeer und die Aleuten. Unsere Aktivitäten in dieser Region sind gefährdet, deswegen sollt ihr wachsam sein.	Le Japon garde le contrôle de la mer de Béring et des îles Aléoutiennes pour l’instant. Nos opérations dans cette région sont extrêmement dangereuses, alors restez prudents.	目前， 日本仍然对白令海和阿留申群岛拥有控制权。 我们在那个地区的行动非常危险， 所以请保持警惕。	Por enquanto, Japão mantém controlo sobre o Mar de Bering e as Ilhas Aleutas. As nossas operações na região correm um risco. Tenha cuidado.	Пока Япония сохраняет контроль над Беринговым морем и Алеутскими островами. Наши действия в этом регионе не безопасны, так что будьте начеку.	De momento, Japón tiene control sobre el mar de Bering y las islas Aleutianas. Nuestras actividades en la región están en peligro, entonces tengan cuidado.
Map_4_USA_01	We remain in control of Midway, a key point in our Pacific operations. While that continues, we expect you to be able to sail in the Central Pacific without too much trouble.	Nadal mamy kontrolę nad Midway - naszym kluczowym portem. Dopóki to się nie zmieni, uważamy, że możecie poruszać się po środkowym Pacyfiku stosunkowo bezpiecznie.	Wir haben immer noch Kontrolle über Midway - unseren wichtigsten Hafen. Solange sich das nicht ändert, sind wir der Meinung, dass ihr euch im Mittelpazifik relativ sicher bewegen könnt.	Nous avons toujours le contrôle de Midway - notre port le plus important. Nous trouvons que vous pouvez vous déplacer dans le Pacifique central en toute sécurité tant que cette situation ne change pas.	我们仍然控制着中途岛  ——  那里是我们的主要港口。 在控制权发生变化之前， 我们认为您可以相对安全地在中太平洋活动。	Ainda temos controlo sobre Midway, o nosso porto principal. Enquanto tudo permanecer assim, podemos circular com bastante segurança pelo Pacífico Central.	Мидуэй – наш ключевой порт – по-прежнему под нашим контролем. Пока это не изменится, мы считаем, что Вы можете относительно безопасно перемещаться по центральной части Тихого океана.	Seguimos teniendo control sobre Midway, nuestro puerto principal. Hasta que eso no cambie, opinamos que se puede mover por el Pacífico central de una forma más o menos segura.
Map_4_USA_02	Midway, our major stop in the Central Pacific, is still in our hands. Until that changes, we can continue our activities in this region in relative safety.	Midway, nasz główny port, jest nadal w naszych rękach. Dopóki to się nie zmieni, możemy kontynuować działania na Środkowym Pacyfiku.	Midway, unser wichtigster Hafen, ist immer noch in unseren Händen. Solange sich das nicht ändert, können wir unsere Aktivitäten im Mittelpazifik fortsetzen.	Midway, notre principal port, est toujours entre nos mains. Tant que la situation ne change pas, nous pouvons continuer nos activités dans le Pacifique central.	中途岛仍然是我们的主要港口， 仍控制在我们手中。 在控制权发生变化之前， 我们可以继续在中太平洋开展活动。	Midway, o nosso porto principal, está nas nossas mãos. Enquanto tudo permanecer assim, podemos continuar as nossas operações no Pacífico Central.	Мидуэй, наш главный порт, по-прежнему в наших руках. Пока это не изменится, мы можем продолжать свои действия в центральной части Тихого океана.	Midway, nuestro puerto principal, sigue en nuestras manos. Hasta que eso no cambie, podemos continuar nuestras actividades en el Pacífico central.
Map_4_RedWaters_01	Japanese forces took control of Midway Island. Despite this major strategic setback, we'll keep fighting for it to the very end. You must now proceed with extreme caution in this area.	Japończycy przejęli kontrolę nad atolem Midway. Ponieśliśmy poważną porażkę strategiczną, ale będziemy walczyć do samego końca. Musimy teraz zachować szczególną ostrożność w tym regionie.	Die Japaner haben die Kontrolle über das Atoll Midway übernommen. Wir haben eine ernste strategische Niederlage erlitten, aber wir werden bis zum Ende kämpfen. Wir sollen jetzt in dieser Region besonders vorsichtig sein.	Les Japonais ont pris le contrôle de l'atoll Midway. Nous avons subi une défaite stratégique majeur, mais nous allons nous battre jusqu'au bout. Nous devons être particulièrement prudent dans cette région.	日本人控制了中途岛。 我们遭遇了重大的战略挫折， 但我们将继续战斗到最后。 我们现在必须在该地区极其谨慎地行动。	Os japoneses tomaram posse do Atol de Midway. É uma importante derrota estratégica, mas vamos lutar até o fim. Temos de manter um cuidado especial nesta região.	Японцы установили контроль над атоллом Мидуэй. Мы потерпели крупное стратегическое поражение, но будем сражаться до самого конца. Теперь мы должны быть очень осторожны в этом регионе.	Los japoneses han tomado control sobre el atol de Midway. Hemos tenido un gran derrota estratégica, pero vamos a luchar hasta el final. ¡Ahora tenemos que mantener un cuidado especial en esta región!
Map_4_RedWaters_02	Midway Island has been captured by Japan. We will fight to the bitter end to retake it—but for the time being, you must prepare to encounter hostile forces in this region.	Atol Midway został przejęty przez Japończyków. Jest to dla nas poważna porażka strategiczna, ale będziemy walczyć do samego końca. Musimy teraz postępować w tym regionie z dużą ostrożnością.	Das Atoll Midway wurde durch die Japaner übernommen. Es ist für uns eine ernste strategische Niederlage, aber wir werden bis zum Ende kämpfen. Wir sollen jetzt in dieser Region besonders vorsichtig vorgehen.	Mais Midway a été pris par les Japonais. C'est une défaite stratégique importante pour nous, mais nous allons nous battre jusqu'au bout. Nous devons maintenant agir avec une prudence particulière dans cette région.	中途岛已被日本人占领。 这对我们来说是一个重大的战略挫折， 但我们将战斗到最后一刻。 我们现在必须在这个地区非常谨慎地行动。	O Atol de Midway foi tomados pelos japoneses. É uma importante derrota estratégica, mas vamos lutar até o fim. Temos de agir nesta região com muito cuidado.	Атолл Мидуэй захвачен японцами. Для нас это крупное стратегическое поражение, но мы будем бороться до самого конца. Мы должны очень осторожно действовать в этом регионе.	El atol de Midway ha sido ocupado por los Japoneses. Para nosotros es un gran derrota estratégica, pero vamos a luchar hasta el final. Ahora, en esta región tenemos que actuar con un gran cuidado.
Map_5_USA_01	The Banda Sea and adjoining marine areas are still held by the Allies, giving us broad scope for operations in this region. Nevertheless, be on the watch for adversaries.	Morze Banda i jego wyspy znajdują się w rękach Aliantów. Możemy swobodnie prowadzić manewry w tych rejonach. Należy jednak uważać na wrogie okręty i inne niespodziewane niebezpieczeństwa.	Die Bandasee und ihre Inseln befinden sich in den Händen der Alliierten. Wir können in diesen Regionen Manöver problemlos durchführen. Man soll aber auf die feindlichen Schiffe und andere unerwartete Gefahren achten.	La mer de Banda et ses îles sont tenues par les Alliés. Nous pouvons librement faire des manœuvres dans ces régions. Néanmoins, faites attention aux navires ennemis ou aux dangers imprévus.	班达海及其岛屿由盟军控制。 我们可以自由地在这些地区进行活动。 不过请注意敌舰或其他意外危险。	O Mar de Banda e as suas ilhas estão na posse dos Aliados. Nestas águas, podemos realizar manobras com muita desenvoltura. No entanto, temos de ter cuidado dos navios inimigos e outros perigos inesperados.	Море Банда и его острова находятся в руках Союзников. Мы можем свободно маневрировать в этих районах. Однако следует остерегаться вражеских судов и других неожиданных опасностей.	El mar de Banda y sus islas se encuentran en las manos de los Aliados. Podemos realizar nuestras maniobras de manera libre en dichas regiones. Sin embargo, hay que tener cuidado con los buques enemigos y otros peligros.
Map_5_USA_02	The Allies control the Banda Sea and adjacent waters. In certain locations, we are free to conduct naval activities in safety. Despite this, always keep an eye out for unforeseen threats.	Alianci kontrolują Morze Banda i przyległe wody. W niektórych miejscach możemy swobodnie przeprowadzać manewry. Należy jednak uważać na statki wroga lub inne nieprzewidziane zagrożenia.	Die Alliierten kontrollieren die Bandasee und die anliegenden Gewässer. An manchen Orten können wir die Manöver problemlos durchführen. Man soll aber auf die feindlichen Schiff und andere unerwartete Gefahren achten.	Les Alliés contrôlent la mer de Banda et les eaux adjacentes. Dans certains endroits, nous sommes libres d'exécuter des manœuvres. Cependant, faites attention aux navires ennemis ou autres menaces imprévues.	盟军控制着班达海和邻近水域。 在某些地方， 我们可以自由地活动。 但是请留意敌舰或其他不可预见的威胁。	Os Aliados controlam o Mar de Banda e as águas contíguas. Nalguns lugares podemos realizar manobras de maneira livre. No entanto, é preciso cuidar pelos navios inimigos e outros perigos inesperados.	Море Банда и прилегающие воды находятся под контролем Союзников. В некоторых местах мы можем свободно маневрировать. Однако следует остерегаться вражеских кораблей или других непредвиденных опасностей.	Los aliados controlan el mar de Banda y sus aguas colindantes. En algunos lugares podemos realizar maniobras de manera libre. Sin embargo, hay que tener cuidado con los buques del enemigo y otros peligros inesperados.
Map_5_RedWaters_01	The Banda Sea and its surrounding waters are in Japan’s grip—so our operations there will be unavoidably dangerous. You must exercise extreme caution.	Morze Banda i jego wyspy znajdują się w rękach japońskich. Nie możemy bezpiecznie manewrować w tych rejonach. Zachowaj szczególną ostrożność na każdym kroku.	Die Bandasee und ihre Inseln befinden sich in den Händen der Japaner. Wir können in diesen Regionen keine sichere Manöver durchführen. Bleib stets besonders vorsichtig.	La mer de Banda et ses îles sont tenues par les japonais. Nous ne pouvons pas manœuvrer dans ces zones en toute sécurité. Soyez particulièrement prudent à chaque tournant.	班达海及其岛屿由日本人控制。 我们无法在这些地区安全地行动， 每一次转换方向都要格外小心。	O Mar de Banda e as suas ilhas estão na posse dos japoneses. Não podemos manobrar de maneira segura nestas águas. Mantenha um cuidado especial a cada passo.	Море Банда и его острова находятся в руках японцев. Мы не можем безопасно маневрировать в этих районах. Будьте крайне осторожны на каждом шагу.	El mar de Banda y sus islas se encuentran en las manos de los japoneses. En estas aguas, no podemos maniobrar de manera segura. Mantenga un cuidado especial a cada paso.
Map_5_RedWaters_02	The Japanese navy controls the Banda Sea and other nearby waters, so this is not a safe place for our vessels. Keep on the alert at all times.	Japończycy kontrolują Morze Banda i okoliczne wody. W niektórych miejscach nie jesteśmy w stanie bezpiecznie manewrować. Należy zachować najwyższą ostrożność.	Die Japaner kontrollieren die Bandasee und die anliegenden Gewässer. An manchen Orten können wir keine sicheren Manöver durchführen. Wir müssen höchst vorsichtig sein.	Les Japonais contrôlent la mer de Banda et les eaux adjacentes. Il nous est impossible de manœuvrer en toute sécurité dans certains endroits. Faites preuve de la plus grande prudence à tout moment.	日本人控制着班达海及周边海域。 我们无法在某些地方安全地行动。 在任何时候， 都要格外小心。	Os japoneses controlam o Mas de Banda e as águas contíguas. Nalguns lugares não somos capazes de manobrar de maneira segura. É preciso manter um cuidado especial.	Море Банда и прилегающие воды находятся под контролем японцев. В некоторых местах мы не можем безопасно маневрировать. Следует проявлять крайнюю осторожность.	Los japoneses controlan el mar de Banda y las aguas colindantes. En algunos lugares no somos capaces de maniobrar de manera segura. Hay que mantener el máximo cuidado.
Map_6_USA_01	All of Indonesia is under Allied control. Our authority in this territory is of utmost strategic importance, so it is crucial that we keep it this way.	Cała Indonezja jest pod jurysdykcją aliantów. Mamy pełną kontrolę nad tym terytorium. Bardzo ważne jest, aby tak pozostało.	Ganz Indonesien ist unter der Gewaltherrschaft der Alliierten. Wir haben volle Kontrolle über das Territorium. Es ist sehr wichtig, dass es so bleibt.	Toute l'Indonésie est sous la juridiction des Alliés. Nous avons un contrôle total sur ce territoire. Il est crucial de maintenir cet état de chose.	整个印度尼西亚都在盟军的管辖之下。 我们完全控制了这片领土， 保持这种状态至关重要。	Toda a Indonésia está sob a jurisdição dos aliados. Temos um pleno controlo sobre este território. É importante que continue a ser assim.	Вся Индонезия под контролем союзников. Мы установили полный контроль над этой территорией. Очень важно, чтобы так все и осталось.	Toda Indonesia está bajo la jurisdicción de los aliados. Tenemos el pleno control sobre este territorio. Es muy importante que siga así.
Map_6_USA_02	The Allies currently have complete control over the territory of Indonesia. Maintaining our authority here is a key priority for our high command.	Alianci mają całkowitą kontrolę nad Indonezją. Mamy pełną władzę nad tym obszarem i naszym zadaniem jest utrzymanie go pod kontrolą.	Die Alliierten haben die gesamte Kontrolle über Indonesien. Wir haben die absolute Macht über dieses Gebiet und unsere Aufgabe ist, es unter Kontrolle zu behalten.	Les Alliés ont le contrôle total de l'Indonésie. Nous avons une autorité totale sur cette zone laquelle nous voulons garder sous contrôle.	盟军完全控制了印度尼西亚。 我们对这个领域拥有完全的权力， 关键是要保持这种状态。	Os aliados têm um pleno controlo sobre a Indonésia. Temos um pleno controlo sobre este território e a nossa tarefa é manter esse controlo.	Полный контроль над Индонезией принадлежит Союзникам. Мы обладаем полной властью над этой территорией и нашей задачей является удержание ее под контролем.	Los aliados tienen todo el control sobre Indonesia. Tenemos un control total sobre esta zona y nuestro objetivo es mantener este control.
