	en	pl	de	fr	zh	pt	ru	es
DestroyTimedFleets_05	We have intercepted a message suggesting that our adversary has been monitoring our communications for some time and forwarding their contents to their high command. These transmissions take place at regular intervals, each a few hours apart. Your task is to destroy the hostile fleet passing on this data before its next transmission.	Przechwyciliśmy wiadomość, która sugeruje, że przeciwnik od pewnego czasu monitoruje nasze kanały komunikacyjne i przekazuje ich zawartość do Sztabu Generalnego. Transmisje odbywają się w regularnych odstępach czasu, przy czym jedna rozpoczyna się w ciągu kilku godzin od następnej. Waszym zadaniem jest zniszczenie wrogiego statku, zanim przekaże więcej danych.	Wir haben eine Nachricht abgefangen, wonach der Gegner seit einiger Zeit unsere Kommunikationskanäle überwacht und die Informationen an Generalstab übermittelt. Die Transmissionen finden in regelmäßigen Zeitabständen statt, wobei das Zeitintervall mehrere Stunden beträgt. Eure Aufgabe ist die Zerstörung des feindlichen Schiffes, bevor es noch mehr Daten übermittelt.	Nous avons intercepté un message suggérant que notre adversaire surveille nos communications depuis un certain temps et transmet leur contenu à son Haut Commandement. Ces transmissions ont lieu à quelques intervalles de temps. Votre tâche est de détruire la flotte hostile avant qu’il transmette plus de données.	我们截获了一条消息称对手一直在监听我们的通信有一段时间了， 并已将其内容转发给了他们的总参谋部。 这些传输定期进行， 每次相隔几个小时， 你的任务是在下一次传输之前摧毁传递这些数据的敌舰。	Recebemos uma mensagem que sugere que o inimigo monitoriza os nossos canais de comunicação desde há algum tempo e transmite os seus conteúdos ao Quartel Geral. As transmissões realizam-se em intervalos regulares de um par de horas. O seu objetivo é destruir o navio inimigo antes de que transmita mais dados.	Мы перехватили сообщение, из которого следует, что противник уже какое-то время следит за нашими каналами связи и передает их содержание в Генеральный Штаб. Трансляции проходят через регулярные промежутки времени, причем одна начинается через несколько часов после предыдущей. Ваша задача – уничтожить вражеский корабль до того, как он успеет передать больше данных.	Hemos interceptado un mensaje que sugiere que el enemigo, desde hace algún tiempo, sigue nuestros canales de información y transmite su contenido al Cuartel General. Las transmisiones se realizan en intervalos regulares de varias horas. Su misión es destruir el buque enemigo antes de que transmita más datos.
DestroyChase_01	An enemy fleet, which we believe was on a spying mission, has bypassed our blockade and is now headed towards its base. You must catch up with it and destroy it before it has time to pass on information about our operations.	Flota wroga ominęła naszą blokadę i zmierza w kierunku swojej bazy. Musimy ją dogonić i zniszczyć, zanim zdąży przekazać informacje o naszych działaniach.	Die feindliche Flotte fuhr unsere Blockade um und begibt sich in Richtung ihres Stützpunkts. Wir müssen sie einholen und zerstören, bevor sie Informationen über unsere Aktivitäten weitergibt.	Une flotte ennemie a contourné notre blocage et se dirige maintenant vers sa base. Vous devez la rattraper et la détruire avant qu'elle n'ait le temps de transmettre des informations sur nos opérations.	敌军舰队已经绕过了我们的封锁， 正朝着它的基地前进。 我们必须在它传递有关我们行动的信息之前赶上它并摧毁它。	A frota inimiga omitiu o nosso bloqueio e vai em direção à sua base. Temos de alcançar e destruir esta frota antes de que consiga transmitir as informações sobre a nossa atividade.	Вражеский флот обошел нашу блокаду и направляется к своей базе. Мы должны догнать его и уничтожить до того, как ему удастся передать информацию о наших операциях.	La flota enemiga ha omitido nuestro bloqueo y se dirige hacia su base. Tenemos que alcanzarla y destruirla antes de que entregue la información sobre nuestras operaciones.
DestroyChase_02	Japan managed to plant a spy in our organization. This spy has now been extracted by an enemy fleet and is being transported to one of their bases. We cannot let this agent reach home. Find and destroy the fleet before it reaches its destination.	Japonii udało się podłożyć szpiega w naszej organizacji. Szpieg został przejęty przez flotę wroga i jest transportowany do jednej z ich baz. Nie możesz pozwolić, aby szpieg dotarł do bazy - znajdź i zniszcz flotę, zanim dotrze do celu.	Japan hat geschafft, einen Spion in unsere Organisation einzuschleusen. Der Spion wurde durch die feindliche Flotte übernommen und wird zu einen der feindlichen Stützpunkte gebracht. Du kannst nicht erlauben, dass der Spion den Stützpunkt erreicht - finde und zerstöre die Flotte, bevor sie ans Ziel ankommt.	Le Japon a réussi à pénétrer un espion dans notre organisation. Cet espion a été extrait par une flotte ennemie et est transporté vers une de leurs bases. Nous ne pouvons pas laisser cet espion arriver chez nous. Trouvez et détruisez la flotte avant qu'elle n'atteigne sa destination	日本在我们的组织中安插了一名间谍。 这名间谍现已被一支敌方舰队带走， 并被运送到他们的一个基地。 你不能让这个间谍顺利回去， 在舰队到达目的地之前找到并摧毁它。	Japão conseguiu infiltrar um espião na nossa organização. O espião foi detido pela frota inimiga e está a ser transportado a uma das suas bases. Não pode deixar que o espião chegue à base. Encontre e destrua a frota antes de chegar ao destino.	Японии удалось внедрить шпиона в нашу организацию. Шпион был принят вражеским флотом и доставлен на одну из их баз. Вы не можете позволить шпиону достичь базы – найдите и уничтожьте флот до того, как он достигнет места назначения.	Japón ha conseguido colar un espía en nuestra organización. El espía ha sido interceptado por la flota enemiga y está siendo transportado a una de sus bases. Usted no puede permitir que el espía llegue a la base: encuentre y destruya la flota antes de que llegue al destino,
DestroyChase_03	Our scouts have sighted a fleet carrying munitions for either a Japanese base or strike group. If we can ascertain the fleet’s current location and sink it, we will delay their resupply procedure and leave them more vulnerable to attack. Seek out the fleet and destroy it.	Nasi zwiadowcy zauważyli flotę przewożącą amunicję dla japońskiej bazy lub jednej z ich grup uderzeniowych. Jeśli uda nam się znaleźć tę flotę i zatopić ją, będą musieli uzupełnić zapasy w innym terminie, co da nam szansę uderzyć zanim to zrobią. Odszukać flotę i zniszczyć ją.	Unsere Aufklärer haben eine Flotte gesichtet, die Munition für den japanischen Stützpunkt oder für eine der Sturmgruppen transportiert. Wenn es uns gelingt, diese Flotte zu finden und zu versenken, werden sie gezwungen sein, die Vorräte zu einem anderen Termin zu ergänzen, wodurch wir die Chance haben anzugreifen, bevor sie es tun. Die Flotte soll gefunden und zerstört werden.	Nos éclaireurs ont repéré une flotte transportant des munitions pour une base japonaise ou un de ses groupe aéronavaux. Si nous réussissons à retrouver cette flotte et la faire couler, ils devront réapprovisionner les ressources dans un autre délai ce qui nous permettra d’attaquer avant qu’ils le fassent. Retrouvez la flottes et la détruire.	我们的侦察员发现一支舰队在为日本基地或他们的一个攻击群携带弹药。 如果我们能找到这支舰队并将其击沉， 这将使他们的补给暂时中断， 这样我们就有机会在他们得到补给之前发动袭击。 去寻找那艘舰队并摧毁它。	Os nossos rangers avistaram uma frota que transporta munição para a base japonesa ou para um dos grupos de ataque. Se conseguirmos encontrar essa frota e destruí-la, vão ter de reabastecer nalgum outro momento, o que nos oferece a oportunidade de atacar antes deles. Encontre a frota e destrua-a.	Наши разведчики заметили флот, который перевозит боеприпасы для японской базы или одной из их ударных групп. Если нам удастся найти этот флот и потопить его, им придется пополнять запасы в другое время, что даст нам шанс нанести удар до того, как они это сделают. Найдите флот и уничтожьте его.	Nuestros exploradores han detectado una flota que está transportando munición a la base japonesa o para uno de los grupos de ataque. Si conseguimos encontrar esta flota y hundirla, tendrán que reabastecerse en otro momento, lo que nos da la oportunidad de atacar antes de que lo hagan ellos. Detecte la flota y destrúyala.
DestroyChase_04	Our base has leaked classified information! The person who stole it is now on an enemy ship headed towards a Japanese base. Shortly you will receive the coordinates of the last known whereabouts of the ship’s fleet; pursue and destroy it before it manages to report to the enemy’s high command.	Admirale! Nasza baza utraciła tajne informacje! Osoba, która je ukradła, jest na wrogim statku płynącym w kierunku japońskiej bazy. Za chwilę otrzymasz współrzędne ostatniego miejsca pobytu tego statku - niezwłocznie rusz do pościgu i zniszcz go zanim dotrze do celu.	Admiral! Unser Stützpunkt hat geheime Informationen verloren! Die Person, die sie geklaut hatte, befindet sich auf dem feindlichen Schiff, das in die Richtung des japanischen Stützpunkts fährt. Du bekommt gleich die Koordinaten des Orts, an dem das Schiff zuletzt geortet war - mach dich sofort auf den Weg und zerstöre das Schiff bevor es das Ziel erreicht.	Amiral ! Notre base a perdu toutes les informations ! La personne que les a volées est au bord du navire ennemi se dirigeant vers la base japonaise. Vous recevrez dans un instant les coordonnées de la dernière position connue de ce navire ; poursuivez-la et détruisez avant qu'elle ne parvienne à sa destination.	上将！我们的基地泄露了机密信息！偷走它的人现在在一艘前往日本基地的敌舰上。 很快您将收到我们得知的该船的坐标， 请立即出发追击并在他向敌方指挥部报告之前将其摧毁。	Almirante! A nossa base perdeu informações secretas! A pessoa que as roubou está num navio inimigo que vai em  direção à base japonesa. Daqui a pouco, receberá as coordenadas do último lugar de permanência do navio. Comece a perseguição e destrua a frota antes de chegar ao destino.	Адмирал! На нашей базе произошла утечка секретной информации! Лицо, которое украло информацию, находится на вражеском корабле, который плывет по направлению к японской базе. Вскоре Вы получите координаты последнего местонахождения этого корабля, немедленно отправляйтесь в погоню и уничтожьте его до того, как он достигнет места назначения.	¡Almirante! ¡Nuestra base ha perdido información secreta! La persona que ha robado la información está en un buque enemigo que está rumbo a la base japonesa. Dentro de poco, recibirá las coordinadas de su último lugar de permanencia. Ve inmediatamente a perseguirlos y destrúyalos antes de que lleguen al destino.
DestroyChase_05	Confidential information from one of our bases has been exposed! The thief is on board a vessel sailing towards a Japanese base. We will provide the coordinates of this ship’s last known location presently; you must give chase and sink the ship and its fleet before they reach their destination.	Admirale! Dane z naszej bazy zostały odkryte! Złodziej jest na pokładzie statku wroga, zmierza w kierunku japońskiej bazy. Udostępnimy ci współrzędne ostatniej znanej lokalizacji statku za minutę; szybko ruszaj w pościg i zniszcz go, zanim będzie mógł zgłosić się do wrogiej siedziby.	Admiral! Die Informationen aus unserem Stützpunkt wurden entdeckt! Der Dieb befindet sich auf dem feindlichen Schiff, das in die Richtung des japanischen Stützpunkts fährt. Wir stellen dir die Koordinaten des Orts, an dem das Schiff zuletzt geortet war in einer Minute zur Verfügung; mach dich schnell auf den Weg und zerstöre das Schiff bevor es den feindlichen Stützpunkt erreicht.	Amiral ! Les données de notre base ont été révélées ! Le voleur est à bord d'un navire naviguant vers une base japonaise. Nous vous fournirons les coordonnées de la dernière position connue de ce navire dans un instant ; vous devez le pourchasser et détruire avant qu’ils ne puisse pas se présenter au siège hostile.	上将！我们基地的机密信息已经泄露！那个间谍目前在一艘向日本基地航行的敌舰上。 稍后我们将提供我们得知的这艘船的坐标， 你必须在它到达目的地之前追逐并击沉它。	Almirante! Os dados da nossa base foram revelados! O ladrão está num navio inimigo e vai em direção à base japonesa. Vamos apresentar-lhe as coordenadas da última localização conhecida do navio. Comece a perseguição e destrua o navio antes de que chegue à sede do inimigo.	Адмирал! Произошла утечка данных на нашей базе! Похититель данных находится на борту вражеского корабля, который направляется к японской базе. Вскоре мы предоставим Вам координаты последнего известного местонахождения корабля; быстро выдвигайтесь в погоню и уничтожьте его, прежде чем он успеет добраться до штаба противника.	¡Almirante! ¡Los datos de nuestra base han sido revelados! El ladrón está en un buque enemigo y está rumbo a una base japonesa. Dentro de un minuto, le mandaremos las coordinadas de la última localización conocida de su buque. Alcáncelo y destrúyalo antes de que llegue a la base enemiga.
DestroyChaseMultiple_01	A number of enemy fleets have been detected near our base, turning in retreat. We believe these to be the same groups that have been spying on us for some time. You must catch them up and eliminate them without delay.	W pobliżu naszej bazy wykryto właśnie flotę wrogich statków. Z pewnością szpiegowali nas już od jakiegoś czasu. Musimy ich dogonić i zniszczyć jak najszybciej - za wszelką cenę, Admirale!	In der Nähe unseres Stützpunkts wurden gerade feindliche Schiffe gesichtet. Sie haben uns mit Sicherheit schon einige Zeit ausspioniert. Wir müssen sie einholen und zerstören, so schnell es nur geht - um jeden Preis, Admiral!	Une flotte de navires ennemies a été dépistée. Nous sommes certains qu’ils nous ont espionnés depuis un certain temps. Amiral, nous devons les pourchasser et détruire à tout prix !	刚刚在我们基地附近发现了一支敌舰舰队。 我们有理由相信他们已经监视我们一段时间了。 我们必须赶上他们， 毫不拖延地消灭他们， 上将！	Nas proximidades dessa região detetou-se uma frota de navios inimigos. De certeza estiveram ali espiando-nos desde há algum tempo. Temos de alcançar e destruir essa frota. A tudo custo, Almirante!	Вблизи нашей базы только что был обнаружен флот вражеских кораблей. Без сомнений, они шпионили за нами в течение некоторого времени. Мы должны догнать и уничтожить их как можно скорее – любой ценой, Адмирал!	En la zona se ha detectado una flota de buques enemigos. Seguro que no han espiado desde hace algún tiempo. Tenemos que alcanzarlos y destruirlos cuanto antes y a toda costa, ¡Almirante!
DestroyChaseMultiple_02	Enemy vessels managed to sneak by our base without being detected. It seems that their intention was to attack, but something must have gone wrong; they are now fleeing in haste. Do not let them get away—catch up with these fleets and destroy them!	Flota wroga zdołała zakraść się pod naszą bazę. Ich celem był atak, ale coś poszło nie tak i teraz statki uciekają w popłochu. Nie pozwól im uciec - dogoń flotę i zniszcz ją.	Die feindliche Flotte hat es geschafft, sich an unseren Stützpunkt zu heranzuschleichen. Ihr Ziel war der Angriff, aber etwas ist schiefgelaufen und die Schiffe entfernen sich jetzt in Panik. Lass sie nicht entkommen - hole die Flotte ein und zerstöre sie.	La flotte ennemie ont réussi à se faufiler près de notre base. Il semble que leur intention était d'attaquer, mais quelque chose a dû mal tourner ; les navires s’échappent en hâte. Ne les laissez pas s'enfuir, rattrapez ces flottes et détruisez-les !	敌舰潜入了我们的基地而没有被发现。 看来他们本来的意图是攻击， 但肯定是出了什么问题， 他们现在仓促逃窜。 不要让他们逃跑， 上将  ——  追上舰队并摧毁它！	A frota do inimigo conseguiu penetrar até as proximidades da nossa base. O seu objetivo era realiza um ataque, mas alguma coisa correu mal e os navios estão a fugir em pânico. Não os deixe fugir. Alcance a frota e destrua-a.	Вражескому флоту удалось подобраться к нашей базе. Их целью было наступление, но что-то пошло не так, и теперь корабли спешат уплыть. Не дайте им уйти, догоните флот и уничтожьте его.	La flota enemiga ha conseguido penetrar cerca de nuestra base. Su objetivo era un ataque, pero algo ha salido mal y ahora los buques están huyendo en pánico. No les deje escapar, alcance la flota y destrúyala.
DestroyChaseMultiple_03	Japan has dispatched several fleets that are moving through this area, most likely carrying explosives. It is unclear what their objectives are at this time, but nevertheless, we cannot let them reach their destinations. Seek out these fleets and take them out.	Japonia wysłała kilka flot, najprawdopodobniej przewożących ładunki wybuchowe. Na razie nie wiadomo, jaki jest ich cel, ale na wszelki wypadek nie możemy pozwolić im dotrzeć do celu. Znajdź te floty i zniszcz je.	Japan hat einige Flotten geschickt, die wahrscheinlich Sprengstoffladung transportieren. Momentan wissen wir nicht, welche Absichten sie haben, aber wir dürfen ihnen nicht erlauben, ans Ziel zu kommen. Finde diese Flotten und zerstöre sie.	Le Japon a envoyé plusieurs flottes transportant très probablement des explosifs. Leurs objectifs ne sont pas clairs pour le moment, mais néanmoins, nous ne pouvons pas les laisser atteindre leur destination. Recherchez ces flottes et éliminez-les.	日本已派出数支舰队， 上面很可能携带炸药。 目前尚不清楚他们的目标是什么， 但无论如何， 我们不能让他们到达目的地。 找到这些舰队并摧毁它们。	Japão enviou várias frotas que provavelmente transportavam explosivos. Por enquanto não se sabe qual é o seu objetivo, mas não podemos deixar que alcance o destino. Encontre essas frotas e destrua-as.	Япония отправила несколько флотов, скорее всего, они перевозят взрывчатые вещества. На данный момент не известно, какую цель они преследуют, но на всякий случай мы не должны позволить им достичь места назначения. Найдите эти флоты и уничтожьте их.	Japón ha enviado un par de flotas que probablemente están transportando explosivos. De momento no se sabe cuál es su objetivo, pero, por si acaso, no les podemos permitir que lleguen al objetivo. Encuentre esas flotas y destrúyalas.
DestroyChaseMultiple_04	The enemy has struck an Allied convoy carrying confidential intelligence in an attack involving multiple fleets. The vessels involved are now fleeing in many directions. It is not clear if one or more of them are carrying the stolen data, so you must hunt down and destroy all of them.	Wróg uderzył w konwój przewożący poufne rozkazy i informacje w ataku z udziałem wielu flot. Floty biorące w nim udział uciekają teraz w wielu kierunkach. Nie wiadomo, ile ich jest i które z nich przewożą skradzione dane. Musisz je wszystkie wytropić i zniszczyć.	Der Feind hat den Konvoi angegriffen, der vertrauliche Befehle und Informationen beförderte, am Angriff nahmen mehrere Flotten teil. Die Flotten, die daran teilgenommen haben, fliehen jetzt in alle Richtungen. Wir wissen nicht, wie viele es sind, und welche von ihnen die geklauten Daten befördern. Du musst sie alle aufspüren und zerstören.	L'ennemi a frappé un convoi transportant des renseignements confidentiels dans une attaque impliquant plusieurs flottes. Les flottes impliquées fuient maintenant dans toutes les directions. Il n'est pas clair si un ou plusieurs d'entre eux transportent les données volées. Vous devez donc les retrouver et les détruire tous.	敌舰在一次攻击中袭击了我们载有机密情报和信息的舰队。 他们现在正向多个方向逃窜， 目前尚不清楚其中有哪些或有多少人携带被盗数据， 你必须追上并摧毁它们。	O inimigo atacou o comboio que transportava ordens secretas e informações sobre um ataque que incluía muitas frotas. As frotas do comboio agora estão a fugir em diferentes direções. Não se sabe quantas são nem quais delas transportam os dados roubados. Tem de detetar e destruir todas as frotas.	Враг нанес удар по конвою, перевозившему конфиденциальные приказы и информацию, в ходе наступления при участии многих флотов. Флоты, которые принимали в этом участие, сейчас уплывают в разных направлениях. Неизвестно, сколько их и какие из них перевозят украденные данные. Вы должны выследить и уничтожить все флоты.	El enemigo ha atacado su convoy que estaba transportando órdenes secretas e informaciones sobre un ataque con la participación de varias flotas. Las flotas que participan, ahora están huyendo en pánico en varias direcciones. No se sabe cuántos son ni cuáles de ellas transportan los datos robados. Tiene que alcanzarlos y destruirlos.
DestroyChaseMultiple_05	Our base has been breached by enemy fleets. It appears they were preparing an assault before something went awry, and now the ships are retreating at pace. Track down and destroy the fleets before they reach their base.	Nasza baza została naruszona przez przeciwną flotę. Ich intencją była napaść, ale coś poszło nie tak, a statki ewakuują się ze strachu. Znajdź i zniszcz floty, zanim dotrą do bazy.	Unser Stützpunkt wurde durch die feindliche Flotte angegriffen. Sie hatten vor uns anzugreifen, aber etwas ist schiefgelaufen, und die Schiffe evakuieren sich aus Angst. Jage sie und zerstöre die Flotten, bevor sie den Stützpunkt erreichen.	Notre base a été envahie par des flottes ennemies. Il semble qu'ils préparaient un assaut avant que quelque chose ne tourne mal, et maintenant les navires se retirent à toute vitesse. Pourchassez et détruisez les flottes avant qu'elles n'atteignent leur base.	我们的基地被敌方舰队攻破。 看起来他们原本正准备发动攻击， 但也许出了点问题， 船只现在正以一定的速度撤退。 在他们回到他们的基地之前追上并摧毁敌军舰队。	A nossa base foi penetrada pela frota inimiga. A sua intenção era um ataque, mas algo correu mal e os navios estão-se a evacuar em pânico. Cace e destrua as ditas frotas antes de chegarem à base.	Флот противника проник на нашу базу. Они намеревались атаковать, но что-то пошло не так, и корабли в страхе эвакуируются. Найдите и уничтожьте флоты до того, как они достигнут базы.	Nuestra base ha sido tocada por una flota enemiga. Su intención era atacarnos, pero algo ha salido mal y ahora los buques se están evacuando en pánico. Encuentre y destruya las flotas antes de que lleguen a la base.
RetrieveTimedPlanes_01	One of our missions failed, and several of our squadrons lack the fuel to return safely. Your task is to go to the designated area and provide the planes with a place to land before they fall from the sky.	Admirale, jedna z naszych misji zakończyła się niepowodzeniem, kilka naszych eskadr nie ma wystarczającej ilości paliwa, aby bezpiecznie wrócić do domu. Twoim zadaniem jest udać się do wyznaczonego sektora i zapewnić eskadrom miejsce do lądowania zanim spadną do wody.	Admiral, eine unserer Missionen war ein Fehlschlag, einige unserer Staffeln haben nicht genug Treibstoff um sicher zurückzukehren. Deine Aufgabe ist es, zu dem bestimmten Sektor zu kommen und den Staffeln einen Landeplatz zu sichern, bevor sie ins Wasser fallen.	Une de nos missions a échoué, et plusieurs de nos escadres manquent de carburant pour rentrer chez eux en toute sécurité. Votre tâche est de vous rendre dans la zone désignée et de fournir aux avions un endroit où atterrir avant qu'ils ne tombent du ciel.	上将， 我们的一项任务失败了， 我们的几个中队缺乏安全返回家园的燃料。 你的任务是去指定的区域， 在飞行中队从天上掉下来之前为他们提供一个降落的地方。	Almirante, uma das nossas missões concluiu com um resultado negativo. Algumas das nossas esquadras não têm a quantidade suficiente de combustível para voltar a casa de maneira segura. O seu objetivo é ir até o setor indicado e garantir às esquadras uma pista de aterragem antes de caírem na água.	Адмирал, одна из наших миссий провалилась, у нескольких наших эскадрилий недостаточно топлива для безопасного возвращения домой. Ваша задача – отправиться в указанный сектор и обеспечить эскадрильям место для посадки, прежде чем они уйдут под воду.	Almirante, una de nuestras misiones ha terminado con fracaso. Apenas un par de nuestras escuadras no tiene suficiente combustible para poder volver a casa de manera segura. Su objetivo es ir al sector determinado y organizar a las escuadras un lugar para aterrizar antes de que caigan en el agua.
RetrieveTimedPlanes_02	An aircraft carrier en route to recover a reconnaissance mission has broken down. You must immediately set out to help the aircraft waiting for pickup before they run out of fuel and fall into the ocean. Watch out for enemy forces that may be lurking nearby.	Lotniskowiec, który miał odzyskać misję zwiadowczą, uległ awarii. Musisz natychmiast wyruszyć na pomoc samolotom, które czekają na odbiór, zanim skończy im się paliwo i wpadną do oceanu. Uważaj na siły wroga, które mogą czaić się w pobliżu.	Der Flugzeugträger, der die Aufklärungsmission übernehmen sollte, wurde beschädigt. Du musst den Flugzeugen, die auf die Übernahme warten, sofort zu Hilfe eilen, bevor ihnen der Treibstoff ausgeht und sie in den Ozean stürzen. Achte auf die feindlichen Kräfte, die in der Nähe lauern können.	Le porte-avions en route pour récupérer une mission de reconnaissance est tombé en panne. Vous devez immédiatement partir au secours des avions qui attendent d'être récupérés avant qu'ils ne tombent à court de carburant et ne tombent dans l'océan. Faites attention aux forces ennemies qui peuvent se cacher à proximité.	一艘正在执行侦察任务的航母在途中发生故障， 无法降落飞机。 您必须立即出发帮助等待降落的飞机， 以免它们耗尽燃料并掉入大海。 当心可能潜伏在附近的敌军。	O porta-aviões que teve de recuperar a missão de reconhecimento foi avariado. Tem de partir imediatamente para ajudar os aviões que estão à espera da receção antes de se esgotar a combustível e caírem no oceano. Cuidado com as forças inimigas que podem estar por perto.	На авианосце, который должен был принять разведывательную миссию, произошла поломка. Вы должны немедленно отправиться на помощь самолетам, которые ждут посадки, пока у них не закончилось топливо и они не упали в океан. Остерегайтесь вражеских сил, которые могут скрываться поблизости.	El portaaviones que iba a recuperar la misión de exploración se ha averiado. Tiene que ayudar inmediatamente a los aviones que están esperando a ser recibidos antes de que se les acabe el combustible y caigan en el océano. Cuidado con las fuerzas del enemigo que pueden estar en las proximidades.
RetrieveTimedPlanes_03	Allied pilots have requested our help to get back to base; their aircraft carrier has been damaged by the enemy. They have sent us the location at which they will be waiting. Head over there as soon as possible and recover the waiting planes. Do not let the enemy intercept them or let them fall into the ocean.	Jedna z naszych sojuszniczych misji lotniczych prosi o pomoc w dotarciu do swojej bazy - ich lotniskowiec został uszkodzony przez wroga. Wysłali nam namiary na miejsce, gdzie będą czekać. Udaj się tam jak najszybciej i odzyskaj oczekujące samoloty. Nie pozwól, aby wróg je przechwycił lub aby wpadły do oceanu.	Eine unserer verbündeten Flugmissionen bittet um Hilfe beim Erreichen ihres Stützpunkts - ihr Flugzeugträger wurde vom Feind beschädigt. Sie haben uns genaue Informationen geschickt, wo sie warten werden. Begib dich dort so schnell wie möglich und hol die wartenden Flugzeuge zurück. Lass nicht zu, dass der Feind sie übernimmt oder dass sie in den Ozean stürzen.	Les pilotes alliés ont demandé notre aide pour rentrer à la base ; leur porte-avions a été endommagé par l'ennemi. Ils nous ont envoyé l'emplacement où ils attendront. Rendez-vous-y dès que possible et récupérez les avions en attente. Ne laissez pas l'ennemi les intercepter ou les laisser tomber dans l'océan.	盟军飞行员请求我们帮助他们返回基地  ——  他们本计划降落的航空母舰已被敌人损坏。 他们已经向我们发送了他们等待的位置， 尽快前往那里撤回等待的飞机， 不要让敌人拦截他们或让他们落入大海。	Uma das nossas missões aliadas pede ajuda em alcançar a sua base. O seu porta-aviões foi danificado pelo inimigo. Enviaram-nos as coordenadas do lugar, onde vão ficar à espera. Vá até lá sem demora e recupere os aviões que estão a esperar. Não permita que o inimigo os capture ou que caiam no oceano.	Одна из наших союзных воздушных миссий просит помощи, чтобы добраться до своей базы: противник нанес повреждения их авианосцу. Они отправили нам координаты места, где будут ждать нас. Отправляйтесь туда как можно скорее и заберите ожидающие самолеты. Не дайте врагу перехватить их или позволить им упасть в океан.	Una de nuestras misiones aliadas pide ayuda en llegar a su base. Su portaaviones se ha dañado por el enemigo. Nos han enviado la localización donde van a esperar. Ve allí cuanto antes y recupere los aviones que están esperando. No permita que en enemigo los intercepte o que caigan en el océano.
RetrieveTimedPlanes_04	Our ally’s aircraft have requested urgent assistance: their aircraft carrier was destroyed and they must land at sea. We have received their coordinates; make your way there and retrieve them as quickly as possible. We cannot allow them to be intercepted or fall from the sky.	Jedna z naszych sojuszniczych misji lotniczych poprosiła o pomoc w powrocie do bazy po tym, jak ich lotniskowiec został zniszczony przez wroga. Podali nam obszar, gdzie będą czekać. Udaj się jak najszybciej, aby złapać samoloty, które czekają na odbiór. Przechwycenie ich przez wroga lub spadnięcie do wody nie wchodzi w grę.	Eine unserer verbündeten Flugmissionen bittet um Hilfe beim Erreichen ihres Stützpunkts - ihr Flugzeugträger wurde vom Feind beschädigt. Sie haben uns den Bereich genannt, wo sie warten werden. Begib dich dort so schnell wie möglich und hol die Flugzeuge, die auf die Übernahme warten, zurück. Es ist ausgeschlossen dass der Feind sie abfängt oder dass sie ins Wasser stürzen.	Les avions de nos alliés ont demandé une assistance urgente : leur porte-avions a été détruit. Nous avons reçu leurs coordonnées. Rendez-vous sur place et récupérez-les le plus rapidement possible. Nous ne pouvons pas permettre qu'ils soient interceptés ou qu'ils tombent dans l’eau.	盟军的航空母舰被敌人摧毁后， 他们的飞机向我们求助返回基地。 我们已经收到了他们的坐标  ——  前往他们的位置并尽快找回他们。 我们不能让他们被拦截或落入大海。	Uma das nossas missões aéreas aliadas pede ajuda em alcançar a sua base. O seu porta-aviões foi destruído pelo inimigo. Indicaram-nos a zona onde vão ficar à espera. Vá até lá sem demora para recolher os aviões que estão à espera. O sua captura pelo inimigo ou queda na água não é uma opção.	Одна из наших союзных воздушных миссий попросила о помощи для возвращения на базу после того, как враг уничтожил их авианосец. Они сообщили нам район, где будут ждать нас. Выдвигайтесь как можно скорее, чтобы успеть принять самолеты, которые ждут посадки. Нельзя позволить врагу перехватить их или допустить их падение в воду.	Una de nuestras misiones aliadas pide ayuda en llegar a su base después de que su portaaviones quedara destruido por el enemigo. Nos han enviado la localización donde van a esperar. Ve allí cuanto antes para recibir los aviones que están esperando. No podemos permitir que acaben en las manos del enemigo o que caigan en el agua.
